,Location,NumFloor,Elevator Amount,Waiting_Time,Journey_Time
64,北棟病床,5,5,38.00000000000001,53.6
65,北棟病床,5,5,34.601067309415726,45.93440064274906
66,北棟病床,5,5,5.0,26.75
67,北棟病床,5,5,37.265792914286415,57.09912624761974
68,北棟病床,5,5,20.338357029677212,40.005023696343876
69,北棟病床,5,5,39.15823067315085,57.32489733981751
70,北棟病床,5,5,0.0,12.0
71,北棟病床,5,5,20.900558638425732,39.32913006699716
72,北棟病床,5,5,5.0,21.5
73,北棟病床,5,5,17.5,28.75
74,北棟病床,5,5,28.825028463821834,43.25359989239326
75,北棟病床,5,5,23.98373538911547,43.48373538911547
76,北棟病床,5,5,26.307699106447235,43.4743657731139
77,北棟病床,5,5,40.709182559720034,56.309182559720035
78,北棟病床,5,5,34.99999999999999,46.49999999999999
79,北棟病床,5,5,16.666666666666668,35.0
80,北棟病床,5,5,3.3333333333333335,21.666666666666668
81,北棟病床,5,5,4.652247894030699,18.452247894030698
82,北棟病床,5,5,27.27193366642779,39.871933666427786
83,北棟病床,5,5,29.42130061938161,50.82130061938161
84,北棟病床,5,5,42.5,54.0
85,北棟病床,5,5,20.0,36.5
86,北棟病床,5,5,34.0,47.0
87,北棟病床,5,5,20.837210709747296,32.837210709747296
88,北棟病床,5,5,3.3333333333333335,24.333333333333332
89,北棟病床,5,5,0.0,12.0
90,北棟病床,5,5,46.068397575632375,65.56839757563237
91,北棟病床,5,5,5.0,21.5
92,北棟病床,5,5,59.564371972950944,78.56437197295095
93,北棟病床,5,5,28.4631184147556,43.463118414755606
94,北棟病床,5,5,29.798358215038025,52.46502488170469
95,北棟病床,5,5,44.0,59.6
96,北棟病床,5,5,45.38745944795086,66.10174516223658
97,北棟病床,5,5,44.22412364267663,60.72412364267663
98,北棟病床,5,5,52.32566181820763,77.07566181820764
99,北棟病床,5,5,28.69065373346986,45.06565373346986
100,北棟病床,18,5,143.047423604987,207.35935877690724
101,北棟病床,18,5,136.25089590215472,198.62422963070827
102,北棟病床,18,5,139.4834830818259,207.74971286525764
103,北棟病床,18,5,149.97975046327076,216.01000507332174
104,北棟病床,18,5,118.19819359673414,179.74105073959123
105,北棟病床,18,5,147.38096429021726,213.7790884880865
106,北棟病床,18,5,142.1708191261748,203.9156777495279
107,北棟病床,18,5,141.00255530918076,209.40644516607526
108,北棟病床,18,5,131.67462443061095,200.08775215500728
109,北棟病床,18,5,138.66367072348646,204.4586948637411
110,北棟病床,18,5,134.3170387399304,202.6258564647237
111,北棟病床,18,5,156.53244125783223,223.4112291366201
112,北棟病床,18,5,143.0811089639172,211.86543420320064
113,北棟病床,18,5,146.3560609034623,212.34150690985123
114,北棟病床,18,5,133.89688229976045,199.29142952296579
115,北棟病床,18,5,156.16923018860635,222.58106713867204
116,北棟病床,18,5,149.84098162250444,214.30053674502682
117,北棟病床,18,5,143.7594292337975,208.16483463920292
118,北棟病床,18,5,160.9859934759846,224.31780373129342
119,北棟病床,18,5,139.68510677708971,205.97681404162566
120,北棟病床,18,5,141.7888232917613,205.0494411453698
121,北棟病床,18,5,138.30635463321534,192.12453645139712
122,北棟病床,18,5,155.21102034598866,222.46618454815155
123,北棟病床,18,5,139.11686311168086,203.22506657775943
124,北棟病床,18,5,130.38263711939362,197.50044190943282
125,北棟病床,18,5,146.2384112520415,208.72446563631485
126,北棟病床,18,5,131.47027579533253,196.2392505436788
127,北棟病床,18,5,144.29514206793854,207.23733136986127
128,北棟病床,18,5,138.30797359221552,204.0660889856487
129,北棟病床,18,5,174.94570633441583,239.06591654222987
130,北棟病床,18,5,140.11694079147009,207.6482835686328
131,北棟病床,18,5,135.993996985151,201.40186999092577
132,北棟病床,18,5,134.9062651555729,200.1834363514262
133,北棟病床,18,5,140.26746591155194,203.95211902281244
134,北棟病床,18,5,135.62456200853396,207.19122867520073
135,北棟病床,18,5,128.00434666058547,192.99489725872755
136,北棟病床,18,5,137.01639240184613,190.3433154787693
137,北棟病床,18,5,159.06030686096364,220.3711348261272
138,北棟病床,18,5,136.80019361274455,200.31319168716658
139,北棟病床,18,5,140.7715030883815,201.29180674701607
140,北棟病床,18,5,153.34905949591985,214.31364714659975
141,北棟病床,18,5,142.64564353960824,207.423292860718
142,北棟病床,18,5,146.63405656686655,208.0687131077271
143,北棟病床,18,5,133.92316606710475,193.49389222316944
144,北棟病床,18,5,136.45853459065987,199.64819409282563
145,北棟病床,18,5,135.38514317690337,197.1115905202555
146,北棟病床,18,5,146.4348929795797,210.4117686356781
147,北棟病床,18,5,123.18346013620696,191.28691212635542
148,北棟病床,18,5,129.72409545546222,196.8460086037375
149,北棟病床,18,5,130.69657502996074,193.67908903636928
150,北棟病床,18,5,140.32560635068913,209.23176632474744
151,北棟病床,18,5,145.2542735121796,212.67389291183486
152,北棟病床,18,5,125.08882053524721,188.50934081439115
153,北棟病床,18,5,148.0305583833279,205.28865755830424
154,北棟病床,18,5,147.09923745648823,213.35601004150794
155,北棟病床,18,5,160.96821525835827,228.82069350442663
156,北棟病床,18,5,127.9577095135243,189.46163947556934
157,北棟病床,18,5,142.49950644393616,205.65514472046274
158,北棟病床,18,5,131.65045870166725,194.3512392853937
159,北棟病床,18,5,135.73661822375382,193.1632021504701
160,北棟病床,18,5,141.68074102646293,205.67400073189597
161,北棟病床,18,5,135.5298250489383,196.48443535804202
162,北棟病床,18,5,136.56174393793887,198.76387952792413
163,北棟病床,18,5,146.52181712352984,210.66546796250012
164,北棟病床,18,5,148.3648241937345,213.36566232671694
165,北棟病床,18,5,141.81355022837582,201.51537736090526
166,北棟病床,18,5,152.06181023636657,218.76998039395295
167,北棟病床,18,5,147.32930659026695,209.6139319486731
168,北棟病床,18,5,141.69171743150363,204.01830531716095
169,北棟病床,18,5,123.62511584056328,187.4595854118406
170,北棟病床,18,5,151.2815142120544,214.18030465161124
171,北棟病床,18,5,152.54020022040658,211.69826917057793
172,北棟病床,18,5,141.85297419731492,201.8357328180046
173,北棟病床,18,5,149.95466744390993,212.20120986627376
174,北棟病床,18,5,137.58414997106365,205.52779397338364
175,北棟病床,18,5,146.71528671716663,217.23472142304095
176,北棟病床,18,5,126.61128589329816,184.65489335068324
177,北棟病床,18,5,144.88256103258945,213.50245489762432
178,北棟病床,18,5,136.67652372954913,201.12129304847429
179,北棟病床,18,5,131.77866178468943,192.93888115664316
180,北棟病床,18,5,144.79007426677327,208.41136222798974
181,北棟病床,18,5,124.81940661539275,192.8154742876489
182,北棟病床,18,5,125.4324138229138,180.3417540179326
183,北棟病床,18,5,152.80638142345836,216.47209592977822
184,北棟病床,18,5,132.2354902329029,184.417308414721
185,北棟病床,18,5,130.15524472761294,195.53022073475557
186,北棟病床,18,5,147.99771961542305,212.12663364007986
187,北棟病床,18,5,142.01566164217954,202.4775243147433
188,北棟病床,18,5,121.48601225438951,181.1512088627251
189,北棟病床,18,5,151.44375992292427,215.41920528812057
190,北棟病床,18,5,142.18050307962127,210.07919659036557
191,北棟病床,18,5,132.37852290589888,193.69964243467177
192,北棟病床,18,5,132.98953970241192,197.4549450456952
193,北棟病床,18,5,134.1861008123628,199.38952961298804
194,北棟病床,18,5,158.49368316303742,223.58356986810412
195,北棟病床,18,5,155.70524366216011,216.16691904395637
196,北棟病床,18,5,135.993996985151,201.40186999092577
197,北棟病床,18,5,134.9062651555729,200.1834363514262
198,北棟病床,18,5,140.26746591155194,203.95211902281244
199,北棟病床,18,5,135.62456200853396,207.19122867520073
